day,pressure,maxtemp,temp,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall,dew_excess
249,-7.5499999999999545,31.7,28.4,26.9,25.6,82.0,86.0,1.8,190.0,21.6,1,2.799999999999997
250,-5.649999999999977,30.6,27.4,26.4,25.3,78.0,47.0,10.0,220.0,9.2,0,2.099999999999998
251,1.75,29.8,27.9,26.5,23.2,76.0,78.0,6.2,10.0,11.0,1,4.699999999999999
252,1.5499999999999545,31.2,28.4,26.8,26.1,86.0,77.0,3.8,30.0,12.6,1,2.299999999999997
253,-0.25,31.1,28.9,25.8,20.6,75.0,54.0,10.0,60.0,14.5,0,8.299999999999997
254,-5.5499999999999545,32.0,29.1,26.7,25.0,75.0,78.0,2.3,10.0,17.2,1,4.100000000000001
255,-5.0499999999999545,32.3,29.6,27.9,24.2,78.0,69.0,6.8,20.0,11.8,1,5.400000000000002
256,-3.0499999999999545,29.2,27.0,25.7,25.4,79.0,67.0,4.5,80.0,44.7,1,1.6000000000000014
257,-0.25,31.2,28.7,26.3,26.3,91.0,88.0,1.8,70.0,26.7,1,2.3999999999999986
258,1.8500000000000227,30.3,27.7,24.7,25.6,81.0,69.0,2.6,90.0,25.1,1,2.099999999999998
259,1.75,28.6,26.6,24.8,23.6,83.0,84.0,3.6,20.0,37.5,1,3.0
260,0.25,28.9,26.5,24.8,20.6,76.0,54.0,4.5,80.0,16.7,1,5.899999999999999
261,-0.049999999999954525,27.8,26.6,25.8,25.2,90.0,84.0,1.2,120.0,27.3,1,1.4000000000000021
262,-8.350000000000023,28.4,26.2,24.7,24.4,84.0,83.0,3.6,20.0,29.8,1,1.8000000000000007
263,-2.75,27.8,25.8,24.3,21.2,73.0,47.0,6.8,70.0,21.9,1,4.600000000000001
264,3.75,28.9,25.5,24.5,23.4,82.0,66.0,2.0,70.0,34.2,0,2.1000000000000014
265,4.5499999999999545,29.7,27.9,25.6,25.4,77.0,61.0,8.4,190.0,13.2,0,2.5
266,3.1499999999999773,28.7,25.6,20.5,24.7,84.0,88.0,3.1,80.0,37.9,1,0.9000000000000021
267,4.649999999999977,28.0,26.5,24.9,23.4,82.0,77.0,8.5,200.0,23.9,0,3.1000000000000014
268,-4.9500000000000455,22.5,20.8,19.6,18.6,73.0,21.0,10.0,60.0,38.3,0,2.1999999999999993
269,3.8500000000000227,27.2,25.5,24.4,21.4,82.0,65.0,8.6,80.0,35.1,1,4.100000000000001
270,-2.9500000000000455,27.8,25.4,23.7,23.5,89.0,89.0,0.1,60.0,50.6,1,1.8999999999999986
271,4.850000000000023,28.1,27.1,25.4,25.1,90.0,81.0,1.6,180.0,52.8,1,2.0
272,4.4500000000000455,28.8,26.4,24.5,16.9,79.0,43.0,9.3,80.0,24.4,0,9.5
273,5.649999999999977,26.1,23.7,21.0,22.0,90.0,81.0,3.0,60.0,13.8,1,1.6999999999999993
274,1.5499999999999545,24.5,23.1,22.7,22.9,90.0,94.0,0.0,30.0,50.7,1,0.20000000000000284
275,3.25,25.3,21.3,20.8,19.6,78.0,61.0,3.3,70.0,22.0,0,1.6999999999999993
276,3.1499999999999773,28.4,26.1,25.1,23.0,85.0,84.0,6.0,80.0,15.2,1,3.1000000000000014
277,4.75,22.3,21.3,20.4,20.9,89.0,88.0,0.0,20.0,21.4,1,0.40000000000000213
278,2.75,27.4,24.9,22.2,20.3,81.0,78.0,5.8,90.0,35.3,0,4.599999999999998
279,3.5499999999999545,28.1,25.0,23.7,20.3,70.0,78.0,5.3,60.0,16.4,0,4.699999999999999
280,3.8500000000000227,29.2,25.7,23.4,19.4,78.0,65.0,8.8,60.0,27.3,0,6.300000000000001
281,0.8500000000000227,28.2,25.3,23.2,22.1,76.0,46.0,8.8,40.0,10.9,1,3.1999999999999993
282,4.4500000000000455,28.2,25.6,23.4,21.6,82.0,70.0,7.6,80.0,10.0,1,4.0
283,3.5499999999999545,26.2,24.3,21.0,22.2,83.0,81.0,0.7,30.0,11.0,1,2.1000000000000014
284,6.25,27.9,25.8,24.7,23.1,83.0,88.0,0.9,80.0,10.2,1,2.6999999999999993
285,6.5499999999999545,26.8,23.1,21.2,20.1,78.0,79.0,8.2,80.0,25.1,1,3.0
286,7.350000000000023,26.3,24.3,22.5,19.3,70.0,47.0,7.1,20.0,28.3,1,5.0
287,4.0499999999999545,26.4,24.5,23.9,22.3,79.0,79.0,3.1,60.0,22.9,1,2.1999999999999993
288,6.25,25.3,23.7,22.3,18.8,79.0,83.0,3.5,70.0,15.3,1,4.899999999999999
289,1.9500000000000455,26.3,24.5,23.7,19.9,73.0,49.0,7.1,70.0,16.0,0,4.600000000000001
290,1.6499999999999773,26.3,23.3,20.1,17.4,75.0,83.0,3.0,40.0,22.0,1,5.900000000000002
291,3.8500000000000227,27.9,25.3,24.1,22.9,84.0,78.0,1.0,40.0,14.6,1,2.400000000000002
292,3.8500000000000227,26.0,24.9,22.3,22.2,81.0,84.0,2.4,70.0,12.0,1,2.6999999999999993
293,-1.0499999999999545,28.9,24.0,21.6,23.5,81.0,78.0,6.5,50.0,36.0,1,0.5
294,-0.75,26.3,25.7,24.4,22.8,76.0,66.0,3.2,80.0,24.9,1,2.8999999999999986
295,1.9500000000000455,27.1,25.0,23.7,20.7,78.0,58.0,9.4,50.0,15.5,0,4.300000000000001
296,3.8500000000000227,25.1,24.7,23.1,21.4,85.0,81.0,0.0,80.0,25.9,1,3.3000000000000007
297,6.149999999999977,27.8,23.3,21.6,16.7,92.0,88.0,0.1,60.0,11.0,1,6.600000000000001
298,1.4500000000000455,28.4,25.5,24.0,23.4,89.0,84.0,3.1,60.0,19.8,1,2.1000000000000014
299,1.8500000000000227,26.2,25.4,24.4,23.6,91.0,88.0,0.1,40.0,39.5,1,1.7999999999999972
300,2.8500000000000227,29.7,26.3,24.1,23.1,86.0,70.0,5.0,70.0,16.0,1,3.1999999999999993
301,1.4500000000000455,29.8,25.1,22.1,23.7,82.0,79.0,6.9,80.0,14.6,1,1.4000000000000021
302,1.9500000000000455,27.8,25.5,24.4,23.6,86.0,88.0,1.2,50.0,8.7,1,1.8999999999999986
303,2.8500000000000227,26.8,24.6,23.1,19.9,91.0,83.0,4.5,50.0,9.9,0,4.700000000000003
304,3.8500000000000227,29.9,25.6,24.4,19.3,93.0,88.0,0.4,40.0,9.1,1,6.300000000000001
305,3.4500000000000455,25.9,24.8,23.1,21.4,81.0,84.0,1.1,80.0,14.5,1,3.400000000000002
306,2.0499999999999545,28.9,26.6,23.5,23.5,85.0,88.0,2.0,80.0,9.8,1,3.1000000000000014
307,1.1499999999999773,27.9,25.4,23.4,21.6,86.0,88.0,0.6,70.0,14.7,1,3.799999999999997
308,1.8500000000000227,26.2,25.5,23.6,20.5,91.0,81.0,0.8,40.0,16.4,1,5.0
309,3.4500000000000455,29.1,25.4,23.7,19.3,75.0,46.0,9.1,60.0,7.9,0,6.099999999999998
310,4.25,25.3,21.6,19.7,19.6,82.0,84.0,0.1,70.0,43.8,0,2.0
311,3.4500000000000455,23.3,20.9,18.2,17.4,90.0,84.0,2.4,50.0,20.5,1,3.5
312,1.25,22.4,19.3,17.6,13.5,67.0,72.0,6.1,70.0,35.3,0,5.800000000000001
313,1.8500000000000227,21.3,18.9,17.2,15.8,86.0,80.0,1.2,70.0,12.8,1,3.099999999999998
314,7.5499999999999545,21.4,19.9,17.2,12.9,73.0,82.0,2.4,20.0,39.5,1,6.999999999999998
315,1.9500000000000455,21.3,19.3,18.9,18.9,93.0,85.0,0.7,40.0,14.5,1,0.40000000000000213
316,4.649999999999977,20.5,20.4,19.9,18.1,88.0,83.0,3.1,70.0,22.9,1,2.299999999999997
317,5.350000000000023,26.7,24.8,22.1,21.4,92.0,90.0,0.2,40.0,19.2,1,3.400000000000002
318,5.4500000000000455,23.2,22.5,20.0,20.4,93.0,93.0,0.5,70.0,38.3,1,2.1000000000000014
319,6.4500000000000455,22.1,20.6,19.3,19.1,90.0,87.0,0.0,50.0,29.8,1,1.5
320,5.649999999999977,19.2,20.9,19.2,19.4,78.0,38.0,5.7,80.0,36.0,1,1.5
321,4.25,25.2,21.6,16.9,18.6,75.0,44.0,6.7,60.0,28.9,1,3.0
322,4.4500000000000455,19.0,17.7,16.9,15.5,77.0,82.0,0.5,70.0,35.8,1,2.1999999999999993
323,6.649999999999977,25.8,21.8,20.2,18.4,86.0,89.0,3.4,50.0,22.0,1,3.400000000000002
324,5.4500000000000455,20.9,17.0,16.5,14.0,90.0,59.0,4.9,10.0,14.2,0,3.0
325,2.3500000000000227,21.2,19.6,18.7,17.0,93.0,88.0,0.0,60.0,23.5,1,2.6000000000000014
326,6.649999999999977,24.7,20.8,19.2,17.3,77.0,53.0,5.0,20.0,11.8,0,3.5
327,2.75,21.1,20.1,19.7,18.3,86.0,93.0,0.2,50.0,11.8,1,1.8000000000000007
328,3.8500000000000227,24.5,18.4,17.2,16.0,65.0,60.0,6.8,60.0,35.3,0,2.3999999999999986
329,9.25,19.3,17.3,16.4,12.8,77.0,94.0,0.0,10.0,24.4,1,4.5
330,9.649999999999977,20.1,18.4,16.5,12.3,73.0,17.0,3.1,40.0,41.3,0,6.099999999999998
331,4.649999999999977,18.9,16.4,15.1,15.5,78.0,89.0,0.2,40.0,22.8,1,0.8999999999999986
332,11.150000000000091,18.8,14.8,12.4,8.5,75.0,43.0,9.1,20.0,39.5,0,6.300000000000001
333,11.450000000000045,17.5,13.7,11.3,6.6,77.0,88.0,0.0,20.0,22.6,1,7.1
334,8.149999999999977,17.3,13.3,12.9,11.1,87.0,80.0,0.2,30.0,27.3,1,2.200000000000001
335,4.75,24.3,21.1,19.8,19.6,79.0,69.0,3.3,70.0,30.0,0,1.5
336,7.850000000000023,21.2,18.8,16.4,16.6,67.0,75.0,5.1,50.0,35.8,0,2.1999999999999993
337,7.5499999999999545,21.4,18.9,17.2,14.9,75.0,69.0,7.7,40.0,18.0,0,3.9999999999999982
338,10.549999999999955,17.6,15.2,14.8,11.4,76.0,49.0,3.9,70.0,35.1,0,3.799999999999999
339,4.649999999999977,20.9,20.6,18.9,19.6,80.0,88.0,4.1,20.0,21.9,1,1.0
340,7.9500000000000455,21.0,19.2,17.4,16.5,82.0,88.0,0.2,50.0,20.9,1,2.6999999999999993
341,6.0499999999999545,21.3,20.3,19.4,16.0,89.0,75.0,3.1,30.0,25.1,1,4.300000000000001
342,7.4500000000000455,18.1,17.2,16.9,7.9,75.0,55.0,6.8,30.0,33.4,0,9.299999999999999
343,9.350000000000023,20.1,17.6,15.3,14.6,79.0,86.0,0.7,60.0,28.7,0,3.0000000000000018
344,6.9500000000000455,17.2,14.6,12.8,8.1,79.0,87.0,1.8,60.0,32.9,0,6.5
345,6.25,22.3,19.9,17.2,16.8,87.0,80.0,0.0,20.0,27.3,1,3.099999999999998
346,8.75,16.2,15.2,13.5,9.8,88.0,88.0,0.1,20.0,28.4,1,5.399999999999999
347,9.549999999999955,17.6,15.9,14.4,11.1,77.0,85.0,0.0,30.0,20.0,0,4.800000000000001
348,4.75,17.5,16.3,15.3,14.6,92.0,85.0,1.3,40.0,11.8,0,1.700000000000001
349,4.649999999999977,16.5,16.1,15.1,15.1,83.0,81.0,0.0,60.0,28.8,1,1.0000000000000018
350,9.149999999999977,21.3,18.9,16.6,12.9,79.0,70.0,7.9,50.0,19.2,1,5.999999999999998
351,10.350000000000023,18.2,17.9,16.1,12.4,85.0,89.0,0.1,40.0,16.0,0,5.499999999999998
352,5.75,21.8,18.3,15.8,13.2,89.0,88.0,0.2,40.0,22.5,0,5.100000000000001
353,4.149999999999977,21.3,20.9,19.1,19.9,76.0,88.0,0.3,20.0,30.2,0,1.0
354,4.4500000000000455,20.9,19.3,18.9,18.1,83.0,81.0,0.3,70.0,25.1,1,1.1999999999999993
355,3.4500000000000455,21.3,18.3,17.1,16.4,79.0,70.0,1.5,40.0,13.9,0,1.9000000000000021
356,7.350000000000023,18.7,17.3,16.5,15.0,75.0,81.0,1.5,60.0,25.9,0,2.3000000000000007
357,4.649999999999977,22.3,18.8,16.6,17.7,84.0,84.0,5.2,20.0,15.1,1,1.1000000000000014
358,7.0499999999999545,18.9,16.1,15.3,14.7,75.0,91.0,0.0,70.0,27.4,1,1.4000000000000021
359,10.549999999999955,21.4,18.2,17.2,15.5,76.0,48.0,7.7,30.0,14.2,1,2.6999999999999993
360,3.5499999999999545,21.1,18.8,17.2,18.0,97.0,95.0,0.0,40.0,16.0,1,0.8000000000000007
361,1.0499999999999545,18.3,17.3,16.3,15.9,93.0,91.0,0.2,50.0,26.9,1,1.4000000000000004
362,-0.75,21.0,19.9,18.4,18.0,95.0,95.0,0.0,60.0,36.0,1,1.8999999999999986
363,-0.8500000000000227,21.3,20.9,19.4,19.6,92.0,88.0,0.0,50.0,32.9,1,1.2999999999999972
364,8.950000000000045,17.6,16.5,15.7,13.8,76.0,97.0,0.0,60.0,29.8,1,2.6999999999999993
365,-0.25,21.0,19.3,17.9,17.3,94.0,88.0,0.1,60.0,42.0,1,2.0
1,-1.0499999999999545,17.1,16.1,14.6,14.7,93.0,96.0,0.2,30.0,20.0,1,1.4000000000000021
2,0.14999999999997726,21.3,20.3,19.7,16.9,96.0,93.0,0.0,50.0,37.0,1,3.400000000000002
3,-1.25,20.8,17.6,15.7,4.8,75.0,88.0,3.8,40.0,29.6,1,12.8
4,9.649999999999977,16.2,13.3,11.6,12.1,84.0,80.0,0.4,20.0,59.5,1,1.200000000000001
5,9.149999999999977,12.1,13.8,11.2,2.7,75.0,68.0,6.0,70.0,27.6,0,11.100000000000001
6,1.9500000000000455,14.3,12.9,11.4,11.1,92.0,100.0,0.0,50.0,15.3,1,1.8000000000000007
7,1.9500000000000455,17.2,13.7,10.0,12.2,92.0,94.0,0.0,50.0,27.4,1,1.5
8,9.350000000000023,15.9,11.3,10.8,7.7,81.0,78.0,2.2,20.0,29.6,0,3.6000000000000005
9,6.25,14.3,13.7,11.6,11.2,92.0,100.0,0.0,20.0,28.2,1,2.5
10,9.25,14.4,12.4,10.8,12.6,59.0,87.0,0.1,70.0,25.9,1,-0.1999999999999993
11,12.349999999999909,16.7,12.9,9.6,11.3,75.0,84.0,1.3,60.0,30.2,1,1.5999999999999996
12,8.049999999999955,15.5,12.9,10.3,10.0,77.0,96.0,0.0,40.0,24.4,1,2.9000000000000004
13,11.049999999999955,17.4,13.6,11.8,8.6,72.0,100.0,0.0,10.0,39.3,0,5.0
14,5.75,17.8,16.1,14.8,15.7,98.0,100.0,0.0,50.0,28.6,1,0.40000000000000213
15,8.950000000000045,16.5,13.1,11.5,9.7,52.0,60.0,5.3,40.0,13.6,0,3.4000000000000004
16,7.9500000000000455,15.3,12.6,11.6,10.9,91.0,80.0,2.2,40.0,19.8,1,1.6999999999999993
17,13.150000000000091,19.2,14.6,12.6,11.4,72.0,19.0,10.2,20.0,16.5,0,3.1999999999999993
18,9.950000000000045,17.6,13.7,9.4,11.0,79.0,88.0,0.0,20.0,20.4,1,2.6999999999999993
19,21.34999999999991,11.2,10.4,7.0,3.4,77.0,95.0,0.0,40.0,16.0,1,7.0
20,12.049999999999955,12.9,8.3,7.5,4.4,47.0,23.0,8.8,10.0,31.8,0,3.9000000000000004
21,7.350000000000023,18.6,17.3,15.8,13.0,92.0,92.0,0.0,20.0,23.7,1,4.300000000000001
22,3.4500000000000455,17.4,16.6,15.5,13.3,90.0,92.0,0.0,40.0,22.1,1,3.3000000000000007
23,14.150000000000091,21.6,18.8,16.3,17.3,65.0,46.0,7.1,60.0,12.8,0,1.5
24,1.75,21.6,20.4,20.4,17.4,95.0,88.0,0.5,70.0,20.8,1,3.0
25,1.5499999999999545,22.3,21.2,20.9,19.5,91.0,86.0,0.7,50.0,19.8,1,1.6999999999999993
26,-0.5499999999999545,23.1,21.7,19.8,20.6,92.0,93.0,0.0,190.0,19.2,1,1.0999999999999979
27,6.5499999999999545,24.7,22.2,20.6,20.8,89.0,86.0,1.6,110.0,15.3,1,1.3999999999999986
28,6.5499999999999545,24.3,22.5,20.1,15.3,65.0,49.0,6.7,60.0,27.6,0,7.199999999999999
29,4.5499999999999545,24.9,20.9,19.6,18.9,82.0,83.0,2.2,50.0,17.5,0,2.0
30,1.6499999999999773,21.3,20.5,20.1,19.3,90.0,93.0,0.0,70.0,40.4,1,1.1999999999999993
31,1.5499999999999545,21.4,19.3,17.1,17.2,91.0,80.0,0.6,20.0,23.5,1,2.1000000000000014
32,4.5499999999999545,23.1,22.4,20.8,20.6,79.0,81.0,0.0,50.0,29.8,1,1.7999999999999972
33,9.350000000000023,19.6,16.6,14.7,8.3,79.0,95.0,0.2,80.0,28.8,1,8.3
34,0.4500000000000455,22.3,23.0,21.0,20.4,91.0,84.0,0.0,80.0,37.0,1,2.6000000000000014
35,10.849999999999909,20.5,17.4,15.4,2.3,77.0,43.0,10.2,40.0,15.1,0,15.099999999999998
36,-0.25,21.3,19.9,17.2,19.6,90.0,84.0,0.2,70.0,25.9,1,0.29999999999999716
37,4.0499999999999545,24.9,21.6,20.0,18.0,85.0,88.0,0.4,40.0,40.4,1,3.6000000000000014
38,-0.25,24.5,22.8,20.9,20.3,86.0,92.0,0.0,70.0,15.7,1,2.5
39,2.0499999999999545,21.9,20.2,19.4,17.8,78.0,83.0,0.0,40.0,20.0,0,2.3999999999999986
40,0.049999999999954525,21.4,20.8,19.2,18.8,88.0,88.0,0.3,40.0,13.6,1,2.0
41,7.5499999999999545,19.6,17.3,15.7,10.5,87.0,88.0,2.4,30.0,40.8,1,6.800000000000001
42,7.350000000000023,20.6,18.7,16.4,12.9,70.0,88.0,2.5,20.0,23.7,1,5.799999999999999
43,7.9500000000000455,24.7,18.9,15.6,9.6,77.0,46.0,8.5,20.0,41.3,0,9.299999999999999
44,9.25,18.6,14.8,12.7,8.0,79.0,94.0,0.0,20.0,23.4,1,6.800000000000001
45,3.6499999999999773,15.9,13.4,11.6,11.2,85.0,89.0,0.0,210.0,38.3,1,2.200000000000001
46,9.25,19.9,18.2,17.2,14.8,78.0,84.0,0.0,30.0,42.0,1,3.3999999999999986
47,6.649999999999977,21.5,19.1,18.2,18.6,81.0,81.0,1.1,50.0,7.9,1,0.5
48,0.4500000000000455,20.4,18.4,17.2,18.0,92.0,95.0,0.0,40.0,14.2,1,0.3999999999999986
49,2.1499999999999773,20.9,18.6,16.8,16.8,81.0,85.0,2.2,70.0,11.7,1,1.8000000000000007
50,5.4500000000000455,23.3,20.2,19.2,19.4,78.0,89.0,3.6,90.0,16.7,0,0.8000000000000007
51,3.8500000000000227,15.2,13.6,11.7,10.0,90.0,100.0,0.0,50.0,27.4,1,3.5999999999999996
52,4.350000000000023,18.9,17.1,15.6,13.3,95.0,96.0,0.0,50.0,24.2,1,3.8000000000000007
53,2.75,21.2,19.9,17.1,16.3,93.0,96.0,0.0,50.0,28.9,1,3.599999999999998
54,4.5499999999999545,17.4,16.6,14.8,15.5,95.0,100.0,0.0,50.0,23.3,1,1.1000000000000014
55,3.8500000000000227,16.6,16.5,15.9,15.9,95.0,96.0,0.0,40.0,20.5,1,0.5999999999999996
56,3.5499999999999545,16.6,15.3,14.9,13.7,97.0,96.0,0.0,50.0,34.8,1,1.6000000000000014
57,-1.0499999999999545,20.4,18.6,17.1,16.6,84.0,83.0,0.4,100.0,15.8,1,2.0
58,-1.25,25.2,22.2,18.4,17.8,81.0,83.0,0.7,30.0,23.7,1,4.399999999999999
59,1.3500000000000227,16.8,15.5,14.6,15.5,97.0,100.0,0.0,40.0,20.9,1,0.0
60,4.850000000000023,25.9,21.5,19.8,19.6,79.0,51.0,7.9,50.0,8.3,0,1.8999999999999986
61,1.3500000000000227,25.4,21.6,19.4,17.2,81.0,81.0,4.7,80.0,20.2,1,4.400000000000002
62,5.9500000000000455,17.3,16.6,15.3,15.1,95.0,95.0,0.1,50.0,21.6,1,1.5000000000000018
63,6.4500000000000455,16.5,15.0,12.9,15.5,98.0,100.0,0.0,80.0,40.8,1,-0.5
64,4.0499999999999545,25.1,21.6,19.8,19.6,80.0,91.0,0.0,80.0,41.4,1,2.0
65,1.5499999999999545,16.7,15.5,14.4,12.2,93.0,100.0,0.0,70.0,30.2,1,3.3000000000000007
66,7.9500000000000455,20.8,18.4,15.3,9.8,61.0,19.0,10.6,40.0,14.8,0,8.599999999999998
67,1.9500000000000455,20.9,19.3,17.2,16.8,86.0,80.0,2.4,50.0,22.5,1,2.5
68,3.8500000000000227,15.3,13.7,11.5,12.1,96.0,99.0,0.0,40.0,22.0,1,1.5999999999999996
69,9.25,18.7,16.6,14.4,12.1,74.0,40.0,9.1,40.0,16.4,0,4.500000000000002
70,8.149999999999977,21.6,20.8,19.1,19.8,93.0,92.0,0.0,40.0,4.5,1,1.0
71,7.350000000000023,20.3,18.9,17.6,15.9,74.0,49.0,9.5,40.0,9.2,0,2.9999999999999982
72,1.3500000000000227,23.8,21.5,19.2,18.9,86.0,87.0,0.4,40.0,8.3,0,2.6000000000000014
73,2.75,25.3,22.9,20.4,18.7,75.0,51.0,9.5,70.0,41.4,0,4.199999999999999
74,-0.75,26.1,23.1,20.1,21.4,91.0,88.0,1.0,50.0,12.4,1,1.7000000000000028
75,4.25,20.6,19.5,18.6,18.6,87.0,75.0,3.9,30.0,20.0,0,0.8999999999999986
76,-0.25,26.8,23.1,21.5,19.4,87.0,83.0,0.5,40.0,7.9,1,3.700000000000003
77,-0.25,25.8,23.5,21.6,20.6,82.0,81.0,0.2,80.0,16.7,1,2.8999999999999986
78,4.5499999999999545,26.9,23.3,23.0,22.0,98.0,88.0,0.3,120.0,19.8,1,1.3000000000000007
79,0.14999999999997726,27.8,24.4,23.1,22.1,87.0,88.0,1.6,40.0,13.0,1,2.299999999999997
80,-1.8500000000000227,25.9,22.4,19.7,17.8,89.0,85.0,0.6,100.0,22.3,1,4.599999999999998
81,-2.1499999999999773,24.9,22.3,20.4,18.0,91.0,86.0,0.1,40.0,18.6,1,4.300000000000001
82,-2.8500000000000227,21.2,20.9,19.9,19.7,86.0,88.0,0.2,70.0,22.3,1,1.1999999999999993
83,-6.75,21.3,18.4,16.1,14.3,86.0,81.0,2.9,60.0,29.8,1,4.099999999999998
84,2.9500000000000455,26.8,24.1,23.6,22.8,89.0,89.0,2.5,70.0,29.8,1,1.3000000000000007
85,1.1499999999999773,26.7,25.4,24.4,23.0,82.0,20.0,10.0,70.0,13.0,0,2.3999999999999986
86,-4.350000000000023,20.1,19.6,17.4,19.8,95.0,87.0,0.6,70.0,16.1,1,-0.1999999999999993
87,-1.75,21.7,18.9,16.3,19.4,83.0,88.0,0.3,80.0,28.4,1,-0.5
88,1.3500000000000227,27.7,25.5,24.0,22.4,94.0,85.0,3.4,80.0,20.2,1,3.1000000000000014
89,-2.0499999999999545,25.9,23.1,20.6,20.9,86.0,82.0,1.0,70.0,34.0,1,2.200000000000003
90,0.6499999999999773,24.6,23.1,22.3,20.9,93.0,85.0,0.1,40.0,20.0,1,2.200000000000003
91,-0.75,28.4,25.5,23.1,22.9,93.0,88.0,0.4,30.0,21.6,1,2.6000000000000014
92,-1.8500000000000227,25.3,23.1,22.3,19.6,90.0,83.0,0.1,80.0,21.5,1,3.5
93,-0.049999999999954525,27.8,25.7,23.2,23.4,90.0,88.0,1.2,190.0,20.4,1,2.3000000000000007
94,-0.25,27.6,25.9,23.7,22.2,87.0,88.0,0.2,40.0,14.5,1,3.6999999999999993
95,-0.75,23.1,22.2,20.4,19.9,91.0,88.0,0.0,40.0,24.4,1,2.3000000000000007
96,-4.5499999999999545,28.3,25.8,24.8,24.5,89.0,89.0,1.1,80.0,14.8,1,1.3000000000000007
97,-0.8500000000000227,28.9,25.5,24.1,23.2,96.0,88.0,1.6,80.0,25.1,1,2.3000000000000007
98,-4.850000000000023,29.0,26.5,25.1,24.1,91.0,85.0,0.2,80.0,14.8,1,2.3999999999999986
99,3.25,28.8,26.5,24.5,23.1,79.0,83.0,2.6,230.0,20.4,1,3.3999999999999986
100,4.149999999999977,28.7,25.8,24.8,23.9,81.0,80.0,1.2,70.0,20.0,1,1.9000000000000021
101,-0.75,28.7,25.8,24.0,22.0,76.0,81.0,3.9,80.0,12.8,1,3.8000000000000007
102,1.4500000000000455,26.8,24.4,23.8,22.3,91.0,77.0,1.1,30.0,21.9,1,2.099999999999998
103,-0.8500000000000227,26.2,25.5,24.0,21.4,82.0,85.0,2.2,80.0,33.0,1,4.100000000000001
104,1.1499999999999773,25.6,21.4,20.5,19.0,80.0,88.0,3.3,80.0,28.8,1,2.3999999999999986
105,-4.850000000000023,29.1,27.1,25.0,25.1,92.0,88.0,0.6,230.0,13.0,1,2.0
106,-4.9500000000000455,30.8,27.9,26.4,25.2,93.0,88.0,0.7,130.0,21.6,1,2.6999999999999993
107,-3.75,29.6,27.9,25.3,24.7,83.0,88.0,3.5,180.0,16.9,1,3.1999999999999993
108,-4.649999999999977,31.2,28.2,26.3,24.2,80.0,83.0,2.1,80.0,28.7,1,4.0
109,-4.850000000000023,29.1,26.9,25.0,25.3,85.0,82.0,2.2,40.0,9.5,1,1.5999999999999979
110,-5.149999999999977,31.0,28.4,26.3,25.0,85.0,88.0,0.3,220.0,15.3,1,3.3999999999999986
111,-1.5499999999999545,29.9,26.2,25.3,21.3,88.0,81.0,6.8,260.0,15.9,1,4.899999999999999
112,-4.4500000000000455,28.2,25.2,24.7,22.4,83.0,79.0,3.3,80.0,13.9,1,2.8000000000000007
113,-4.9500000000000455,28.4,26.6,25.4,24.7,84.0,88.0,1.0,190.0,15.4,1,1.9000000000000021
114,-0.8500000000000227,30.4,26.1,24.4,22.1,81.0,88.0,2.5,50.0,14.3,1,4.0
115,-1.0499999999999545,26.5,24.9,21.1,19.5,79.0,79.0,6.6,90.0,18.2,1,5.399999999999999
116,0.049999999999954525,29.4,25.8,23.1,22.9,86.0,88.0,0.3,20.0,10.2,1,2.900000000000002
117,-1.25,26.5,24.4,23.3,22.2,90.0,88.0,0.6,80.0,37.5,1,2.1999999999999993
118,-1.6499999999999773,26.7,24.8,23.3,22.5,89.0,86.0,1.9,50.0,37.7,1,2.3000000000000007
119,-1.25,27.8,25.5,23.9,23.2,89.0,85.0,4.6,70.0,25.1,1,2.3000000000000007
120,-5.4500000000000455,30.1,27.6,26.8,25.0,82.0,79.0,6.9,220.0,25.1,1,2.6000000000000014
121,-0.8500000000000227,26.4,24.9,24.5,22.5,93.0,88.0,0.6,230.0,28.4,1,2.3999999999999986
122,-0.5499999999999545,27.6,25.3,23.2,21.9,92.0,88.0,0.2,90.0,15.9,1,3.400000000000002
123,-5.350000000000023,29.6,26.8,25.8,24.8,86.0,88.0,0.2,220.0,34.3,1,2.0
124,0.049999999999954525,26.5,24.9,24.0,21.2,94.0,88.0,1.0,40.0,28.6,1,3.6999999999999993
125,-2.25,31.0,28.2,26.1,23.8,93.0,74.0,2.0,25.0,28.4,1,4.399999999999999
126,-1.8500000000000227,26.4,24.8,23.3,21.9,90.0,88.0,0.1,80.0,16.7,1,2.900000000000002
127,-4.649999999999977,28.2,25.4,24.0,22.0,87.0,82.0,3.8,90.0,22.0,1,3.3999999999999986
128,-0.25,29.2,26.1,24.8,25.6,84.0,83.0,2.4,220.0,26.8,1,0.5
129,-6.149999999999977,30.4,27.8,24.1,25.7,87.0,88.0,0.9,230.0,13.2,1,2.1000000000000014
130,-4.350000000000023,27.6,26.9,24.3,25.8,85.0,87.0,0.3,80.0,12.1,1,1.0999999999999979
131,-4.350000000000023,29.7,27.8,26.9,25.9,87.0,81.0,1.6,190.0,9.8,1,1.9000000000000021
132,-0.9500000000000455,32.6,26.3,23.9,24.7,90.0,88.0,1.0,80.0,25.9,1,1.6000000000000014
133,-5.350000000000023,31.0,29.1,26.6,25.0,78.0,88.0,6.8,220.0,22.0,1,4.100000000000001
